Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
abeced6b7d2b4c6148a4c9816edb00ab94c9606df238cf7a26748bfd11670eb3,2014-02,-2.604163,51.406352,On or near Moxham Drive,E01014596,Bristol 051C,Drugs,Offender given a drugs possession warning
0b5cc2448500f14c9375917b692c1211c1c13952840633d5263aa05bd6884e1c,2014-02,-2.599645,51.403876,On or near Bishport Avenue,E01014727,Bristol 053C,Drugs,Court result unavailable
14bcf34186e2bc6b6ef0f0991d1ab43f5fbe42a4963eb0f3afcee29807293621,2014-02,-2.595034,51.405248,On or near Miltons Close,E01032514,Bristol 053E,Drugs,Offender given a caution
95a4d9140f4932059797d6c9061ec7b7a5017eab4b5170c8d834ff1060a4a9d0,2014-02,-2.594884,51.40586,On or near Oxleaze,E01032514,Bristol 053E,Drugs,Offender given a caution
6ddf1239bfdeabe8c5de1cdd22830b605377fd5be00baec99572aac6b03606a8,2014-02,-2.587024,51.405072,On or near Shortwood Road,E01032515,Bristol 053F,Drugs,Investigation complete; no suspect identified
56db6283506e8e6db95a69d935deccfe255f4d91fd7c8e60759e36570c42dd0e,2014-02,-2.581605,51.456109,On or near Old Market Street,E01033353,Bristol 054B,Drugs,Offender sent to prison
4e2b551f2ec3b279f642ed179ce31d179d43ef5ea621ad69e4f3739d2113511d,2014-02,-2.583169,51.455724,On or near Pedestrian Subway,E01033353,Bristol 054B,Drugs,Offender given a drugs possession warning
33c0fe03b9317fc0ba2a5910fc69e009bb198471e0fad03b363a079d019628d1,2014-02,-2.58013,51.456692,On or near Midland Road,E01033353,Bristol 054B,Drugs,Offender given a caution
1b5829fc1c12a7f26ff5f058cc0365b71789b49a0b763765065280b60d48c409,2014-02,-2.583169,51.455724,On or near Pedestrian Subway,E01033353,Bristol 054B,Drugs,Offender given a drugs possession warning
5811b75b49d342005455e611dcd9fa0c6bbff7fe13aca5c6258173cfdd40e6a9,2014-02,-2.58013,51.456692,On or near Midland Road,E01033353,Bristol 054B,Drugs,Offender given community sentence
d34e4d34e89d574ad825fcbabc7d9e9a6a431e39c68b0a19096b85dcfbd61a77,2014-02,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender given conditional discharge
399143027387763010bb885800bdbe6b11e6a85ae8769ec4e2e1264d8808e795,2014-02,-2.584504,51.458846,On or near Shopping Area,E01033358,Bristol 054D,Drugs,Offender given community sentence
ba9fb8c27f233cb9a334dcae1795b11c56f45d5cd201ff52635be07425694858,2014-02,-2.560595,51.458666,On or near Heber Street,E01014564,Bristol 055A,Drugs,Offender given suspended prison sentence
c63a3f023d64df7da2c3112846c82c18b9ce95dfdb41d71dcb72ef2b1ba861f1,2014-02,-2.563792,51.457689,On or near Thomas Street,E01014653,Bristol 055B,Drugs,Offender given a drugs possession warning
cf330af5140ebe22183a1bbb4b47077fef69df891048bce8552886670084cbd1,2014-02,-2.564352,51.461013,On or near Clayton Street,E01014653,Bristol 055B,Drugs,Offender given a caution
2d0452c9618ace3dba826d3ebce24ba5b33a60802528539b6d1a3c7843400b8b,2014-02,-2.56977,51.466103,On or near Oxford Place,E01014655,Bristol 055C,Drugs,Offender given a drugs possession warning
43e9fe921e482c050eec2f74898faaca900da8c7db9f2b130292627670a516b6,2014-02,-2.561391,51.454365,On or near Granville Street,E01014658,Bristol 056B,Drugs,Offender fined
8c24ced4ae6492fef2f91572c100e52b0cf00111d510ce8e0375523c9eb7ba09,2014-02,-2.569042,51.459714,On or near Walker Close,E01033369,Bristol 056D,Drugs,Court result unavailable
5aeffd1e08eaf51869814a034b6cb86361c5a5d02615fd827d187b144f3a954d,2014-02,-2.56562,51.469279,On or near Stapleton Road,E01014568,Bristol 057A,Drugs,Offender given penalty notice
57dcf56a7d0088cb8edf2cfd86bf53f5cb2b75e5f6c23809939c3e2ad3b39068,2014-02,-2.563191,51.470784,On or near Bourne Lane,E01014569,Bristol 057B,Drugs,Offender given a drugs possession warning
9d22c5ad248d56187e88b410047c15c400b776964c974ef933d30dc6831eede2,2014-02,-2.563191,51.470784,On or near Bourne Lane,E01014569,Bristol 057B,Drugs,Investigation complete; no suspect identified
2a529db3ac6c15468fbc8f5a4e1229eb8dc2b52c92a2b30996ba8f601166e6ea,2014-02,-2.554738,51.472973,On or near Gloucester Street,E01014574,Bristol 057D,Drugs,Offender given a drugs possession warning
1f97dc68b4856fc750b6c5980873a95b400151405de797e6b2ba2191fddabefe,2014-02,-2.303091,51.229031,On or near Styles Park,E01029031,Mendip 003B,Drugs,Offender given a drugs possession warning
6d267ec2e605f8434a2283d88348c2534a7f41c0671ed7c7a525309f7d763d3e,2014-02,-2.546953,51.192438,On or near Longbridge,E01029062,Mendip 009A,Drugs,Court result unavailable
48ee720e703ae12ac225000997581c5c53910ade054bb63716adaaf2e6761b96,2014-02,-2.718644,51.146198,On or near Heritage Court,E01029046,Mendip 011A,Drugs,Offender given a caution
68b66348954fe1f6be4858f7fe8408b27f73453fd589166fb71e2af24ce534d9,2014-02,-2.717386,51.150827,On or near Manor House Road,E01029050,Mendip 011D,Drugs,Offender given conditional discharge
01c2a7c853cb3c4fd2ba4c9c0015e1d5d5cece4928be3b13f43549740ee10174,2014-02,-2.708687,51.142059,On or near Kennard Close,E01029051,Mendip 011E,Drugs,Offender given a drugs possession warning
d00634fced47d59f4c26c7db88053e55d2f2177f6541270d2172d20bd7b83661,2014-02,-2.774076,51.123561,On or near Teign Court,E01029055,Mendip 012C,Drugs,Offender given a drugs possession warning
d7b7ee8a8636cf56290cceff595db68a545955e3d244cab98f6e02a13b84561a,2014-02,-2.772038,51.122127,On or near South Close,E01029055,Mendip 012C,Drugs,Offender given a drugs possession warning
907398d5e90c4513a465d6476ed56f8605ca5d4b927e125c193eef06469fbcde,2014-02,-2.771862,51.122704,On or near South Street,E01029055,Mendip 012C,Drugs,Offender given a drugs possession warning
b63ecde02d85ac9a5d45d30d6915202f80db6eca19d54995810c757dddc52756,2014-02,-2.582012,51.160536,On or near Sports/Recreation Area,E01029059,Mendip 013B,Drugs,Offender given a caution
bb68324667ae8ddfae16e8d5b0310829a2b19ea0635814624c38007fdc7fbc69,2014-02,-2.587616,51.197546,On or near Church Street,E01029059,Mendip 013B,Drugs,Offender given a drugs possession warning
c5723f1ad49242d018188e037e2095df3e249cbe9a8ceadcecab0f47eedf9863,2014-02,-2.736931,51.130249,On or near Grange Road,E01029070,Mendip 014A,Drugs,Offender given a drugs possession warning
ecb8ec1d64412c82c3f3ac77961a7538dd44c31094c04b7d084370a7c53d803f,2014-02,-2.752695,51.127657,On or near Houndwood Drove,E01029070,Mendip 014A,Drugs,Offender given a drugs possession warning
b6fb12ed7421aeee66ac1fe7b85ddf0115f960d9c984094cc9829946560f4a9c,2014-02,-2.747433,51.123033,On or near Police Station,E01029070,Mendip 014A,Drugs,Offender given a drugs possession warning
8364928014483242be122ba76de157854b793272493760e022bb31058a143da3,2014-02,-2.771216,51.49127,On or near Lake Road,E01014790,North Somerset 001B,Drugs,Offender given a caution
2879980ea9bb069bd24ed9cc216680bec91eebd235050cc6e938e35992077e79,2014-02,-2.754858,51.488112,On or near Forth Avenue,E01032677,North Somerset 003D,Drugs,Offender given a drugs possession warning
e53dd6a17f541e9f1847b871859f4ab8106fbe5af0709248b734080966b8e593,2014-02,-2.752812,51.48541,On or near Shannon Walk,E01032677,North Somerset 003D,Drugs,Offender given a drugs possession warning
4b7187760b8e6b3820ce99563ca0a3cbf2f86bcda90512d7612bf6952f1af89e,2014-02,-2.651988,51.434141,On or near Folleigh Lane,E01014850,North Somerset 006C,Drugs,Investigation complete; no suspect identified
63bc9fc88099762a393a255c19bd64178595517c3303f6b9a753e4d3ddf47673,2014-02,-2.760494,51.458952,On or near Wood Lane,E01032680,North Somerset 006G,Drugs,Offender given a drugs possession warning
52fa8c09dbaff1419f891df6a616dfc3fddb88c36b79eed67fb68ca481361cf6,2014-02,-2.638187,51.398673,On or near The Mead,E01014847,North Somerset 013A,Drugs,Offender given a drugs possession warning
a54e558f8b114f2f409d9b90849e98a075ec037d9ea5cb8dc20a3081d8e1e7e4,2014-02,-2.639755,51.39567,On or near Crabtree Close,E01014847,North Somerset 013A,Drugs,Offender sent to prison
56346e6a8e1ae4a0e8aabb83eb538057df4a0d2782725fbfdadb1232a40f1959,2014-02,-2.638187,51.398673,On or near The Mead,E01014847,North Somerset 013A,Drugs,Offender given a caution
9e4a8b808c0a176aa6a76eaea09b237b0ac9e93aea44b61cc216e134ec932cee,2014-02,-2.986281,51.353098,On or near Raglan Place,E01014842,North Somerset 018B,Drugs,Offender fined
c618de5339cf2117ffae9772f375f4a855a18a68a88ae6cf6e8c15cfdc7ad9ed,2014-02,-2.983814,51.352597,On or near Park Place,E01014842,North Somerset 018B,Drugs,Court result unavailable
cc6d2a7690cc2c2d6ab84d4df89a9cd08c6c3741d68662b7f249f1f3ede226b0,2014-02,-2.975734,51.34539,On or near Police Station,E01014801,North Somerset 020C,Drugs,Offender given a caution
fe355f4629315ff9ac2eb400e0c4d3f18a9379eb2dd0b82e63fc4b41deb914c6,2014-02,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a drugs possession warning
d42a2791d5eabe5c6e327a596192bdda83f6e913526e79d2b70079ab522a0a4c,2014-02,-2.975734,51.34539,On or near Police Station,E01014801,North Somerset 020C,Drugs,Offender given a caution
2ed1218bd4580c630756e31b032461309d3f8ea6fd011872f50dc1450baa66fb,2014-02,-2.97813,51.346665,On or near Oxford Place,E01014801,North Somerset 020C,Drugs,Offender given a caution
eb6d5fb326f13e929ca339ca52879d690cb6f4f1817f045bbed8c56d79da1f4c,2014-02,-2.977267,51.347949,On or near Shopping Area,E01014801,North Somerset 020C,Drugs,Offender given a caution
19d2caf8f979994de7127d8bccc9d7a18eeb902e95eb9d0c981b692d63521b0b,2014-02,-2.96491,51.346856,On or near Osborne Road,E01014809,North Somerset 020E,Drugs,Court result unavailable
ff8f16f1368be0a5e69bbf2b0359470ecb229aaadfc4d63962cf9a5eb4705df9,2014-02,-2.951116,51.348434,On or near Locking Road,E01014809,North Somerset 020E,Drugs,Offender given a drugs possession warning
8fc5999da7d839b0a3aa89b9c34d0222ed624388a5f0a126f9a8360a5307f809,2014-02,-2.96491,51.346856,On or near Osborne Road,E01014809,North Somerset 020E,Drugs,Offender given a caution
8ea5d3322d55fb3950f4894bddcfa6be3ca8c2f7a8c501519cd4ac0ab7676a8b,2014-02,-2.962952,51.33288,On or near Baildon Road,E01014832,North Somerset 021D,Drugs,Offender given community sentence
c048ca627826dac35d5e9bde329a2241f07c9a45ca290621315fcc16b216d1f1,2014-02,-2.966815,51.326167,On or near Williton Crescent,E01014834,North Somerset 025D,Drugs,Offender fined
fc627b03d6ee8c2fdf97bb44137bf64080b54f51f34087fe1c7755353f10e88d,2014-02,-2.916089,51.353245,On or near Honeysuckle Place,E01014839,North Somerset 026A,Drugs,Offender given a drugs possession warning
821d706fb78ce01c6310d669292cd8657240d5b87405c28cd86977bdf1f333d0,2014-02,-2.922926,51.347599,On or near Dormeads View,E01032671,North Somerset 027D,Drugs,Offender given community sentence
07ae9f89f1f1ab566323774c259b736ffa1d1667f8a37982c8053273bd58714d,2014-02,-2.789914,51.287004,On or near Petrol Station,E01029128,Sedgemoor 001D,Drugs,Offender given a drugs possession warning
b7ba5058623a49e16bbfe7eb170144deddb0e23f8fa489fa1a9813b808c71985,2014-02,-2.847622,51.225715,On or near Church Street,E01029148,Sedgemoor 003C,Drugs,Offender given community sentence
572fd34545360deda85bcc050b077cc310da8d21042464feeeabb56454b41d5f,2014-02,-2.97507,51.2193,On or near Supermarket,E01029131,Sedgemoor 005B,Drugs,Offender given a drugs possession warning
fb25c7868f2dde62ed46ccc8a815b6c90207dc2bb4d34aee7c4974b0a42db0cf,2014-02,-2.974605,51.218962,On or near Market Terrace,E01029131,Sedgemoor 005B,Drugs,Offender given a caution
66de953c9c8e6df5a81862425f934e6fc97e2e56321f4a1557f695b2e7e244d3,2014-02,-2.973541,51.221471,On or near Grange Avenue,E01029131,Sedgemoor 005B,Drugs,Offender given a drugs possession warning
8b92c134d6b8186fed54c3a692409fb0190f4eb27f52f7cba8652cff0beaa879,2014-02,-2.97507,51.2193,On or near Supermarket,E01029131,Sedgemoor 005B,Drugs,Offender given penalty notice
9dacab39b15581a22cba39ddf00fd2bfcc55ef1ae5739d313188e2b1dcae517b,2014-02,-2.937776,51.163925,On or near Martland Close,E01029152,Sedgemoor 006D,Drugs,Offender given conditional discharge
e7f11bfc89ee86a29ad1e5a3470513558ca35dd7c32040d325915d57ccf31426,2014-02,-2.985571,51.13303,On or near Fairfax Road,E01029106,Sedgemoor 008C,Drugs,Offender given a caution
38c5515991014ec5669c5883b1d528296437b4216f3d11d849b514ed2a2853a7,2014-02,-2.999601,51.128163,On or near Hospital,E01029095,Sedgemoor 009B,Drugs,Offender deprived of property
d1a2d2156e1961e72766646dddf083350d601f4f9c00cfdd7f858f4c004f763b,2014-02,-3.001253,51.12394,On or near Charter Close,E01029098,Sedgemoor 013B,Drugs,Court case unable to proceed
ab1ea195ee4c0c1ec591cb2da77f220fce40e45275276b9aa7259aafc715ec42,2014-02,-3.001482,51.121978,On or near Fernleigh Avenue,E01029098,Sedgemoor 013B,Drugs,Offender given conditional discharge
5d1c8e922b995f8fcc000610a600212ad892d7e97d9c9ddf738d7b7648875cd9,2014-02,-3.011513,51.117432,On or near Penlea Avenue,E01029099,Sedgemoor 013C,Drugs,Offender given a caution
3138d6a213feebd0d9b5473904c4ae3c5b31d3464ab3ffcf7cb4c315fe002e58,2014-02,-3.018919,51.091658,On or near Whiting Lane,E01029143,Sedgemoor 014D,Drugs,Offender given a drugs possession warning
f1179b0e44defe7fec05b4ede67bdc2903ba652aa22856be60eb32d979cbc7c5,2014-02,-3.000772,51.09971,On or near Market Way,E01032629,Sedgemoor 014F,Drugs,Offender given a drugs possession warning
11ddbe95c8e4d731a9ab34244fe142b0cb73cf2bda59761ca447bc712f25d0dc,2014-02,-2.52109,51.608027,On or near Colin Close,E01014990,South Gloucestershire 002A,Drugs,Offender fined
d757eb670b761e7856a1b9598082c7cb48c4be09f7c08fb9dbfab7ba7507d734,2014-02,-2.396827,51.594387,On or near Honeyborne Way,E01014930,South Gloucestershire 003D,Drugs,Offender given a drugs possession warning
078aef8227c12db95a67ed163fae031517ffa60b51ece7b830ded09c3aa56668,2014-02,-2.518623,51.594281,On or near A38,E01014864,South Gloucestershire 004B,Drugs,Offender given a drugs possession warning
22ba0d5220792aedf316075de961dab203c50fba494ed3990f4309e8244a1fc3,2014-02,-2.547408,51.606234,On or near Mumbleys Lane,E01014962,South Gloucestershire 004C,Drugs,Offender given a caution
0a1af0f03fc8a0f6885922cfb2579d1ddcc7017e92f53d17be82600b664d49d8,2014-02,-2.621819,51.601062,On or near Bridge Access Road,E01014963,South Gloucestershire 004D,Drugs,Offender given a drugs possession warning
4548f4895520dd20cb454cda239c6ae7dcce6755b661b7afe0f971aa6f7cabfe,2014-02,-2.530308,51.526595,On or near Palmers Leaze,E01014872,South Gloucestershire 009A,Drugs,Offender sent to prison
06d53e8dd8648b222e6af393ebecd4a28fd5cb5ddefacc44de7ea6f50e1644e2,2014-02,-2.567414,51.541931,On or near Park/Open Space,E01014948,South Gloucestershire 011C,Drugs,Offender given a drugs possession warning
82be9a023bae242cdc283d1dffb61b7963f76066bb5e1f7cba875c7af52b0575,2014-02,-2.571176,51.533704,On or near Derwent Close,E01014948,South Gloucestershire 011C,Drugs,Offender given a drugs possession warning
d40d0a6d1ffa695341782f0d9cfbeba44bb40528cddb2a93bcb68b952da691a1,2014-02,-2.423104,51.529512,On or near Abbotswood,E01014892,South Gloucestershire 014A,Drugs,Offender given penalty notice
05f10de5c81dfb2dced12cadd3c81d1a34f3c7bedea95dd9645eaa2ab5bf12ef,2014-02,-2.562039,51.525809,On or near Parking Area,E01014981,South Gloucestershire 017B,Drugs,Offender given a caution
d35d27feda4f2b586812b126c7388036b3fd6324ba7130e5a3aa4c90f0a57189,2014-02,-2.54749,51.500207,On or near Further/Higher Educational Building,E01033331,South Gloucestershire 017E,Drugs,Offender given a drugs possession warning
fe85b462cc47949a51c8440da78bbf61f45c7f6d8ccc6da7a08148f6b8bea757,2014-02,-2.493643,51.511173,On or near Cuckoo Lane,E01033333,South Gloucestershire 017F,Drugs,Offender given a drugs possession warning
43507e47e407249686d82d6e871a90e452cec5c60c8185e8decc22cc4a294523,2014-02,-2.566481,51.502778,On or near Wallscourt Road South,E01014907,South Gloucestershire 018D,Drugs,Under investigation
62c931105e2887ab160cca7f529eff08986b93a7b255ffa46ed95ff306b16088,2014-02,-2.578959,51.504012,On or near The Wicketts,E01014908,South Gloucestershire 018E,Drugs,Offender given penalty notice
b2bc0d4016e2d1c7e5336c4ebdcb8786ba55fcaf0451206c7cbc79b26e4e0e0b,2014-02,-2.579329,51.50249,On or near Petrol Station,E01014908,South Gloucestershire 018E,Drugs,Offender given a drugs possession warning
e3371f71d145073f7888d67eb98ae3e9b20a544b28d9a94cdcbcb12909560464,2014-02,-2.569568,51.50074,On or near Seventh Avenue,E01014909,South Gloucestershire 018F,Drugs,Offender given a caution
b65e516445b41b587fb9455f6682c1c31d9f1987b5f40badfece806a0dd52e91,2014-02,-2.571595,51.515413,On or near Further/Higher Educational Building,E01014910,South Gloucestershire 018G,Drugs,Unable to prosecute suspect
4a9d61f98ee354064481fe9f364d70970835f431f5fe4c99187c34b1e699bf32,2014-02,-2.473655,51.520795,On or near Rathbone Close,E01014995,South Gloucestershire 019E,Drugs,Investigation complete; no suspect identified
82f6115190380b7e4a8dcbf189238e317f90f9793dc790b3040c6fd42a80c2f9,2014-02,-2.479956,51.485325,On or near Colliers Break,E01033336,South Gloucestershire 021G,Drugs,Offender given a drugs possession warning
cb720ea6ff5621a9e3e2a6aa2f2c503c49e12ab237c3d1027c45489bbf1ecb4c,2014-02,-2.505261,51.48547,On or near North Street,E01014899,South Gloucestershire 022C,Drugs,Offender given a drugs possession warning
9258df5b5ed2822c232ca47f3746dfff342d6cdb392e4bb6a1ede5d3c431b3ae,2014-02,-2.504917,51.481695,On or near Parking Area,E01014974,South Gloucestershire 025D,Drugs,Offender given a drugs possession warning
c8b13151d0b17b50976f954d53776a972ecc6585cc2419063e267153c73ae844,2014-02,-2.499146,51.480695,On or near Police Station,E01014974,South Gloucestershire 025D,Drugs,Offender fined
225dae859dd0b289878e8c7385a9b37fb2ca0f748d2b5de6d4b0e9ba58e4c6cd,2014-02,-2.508329,51.463544,On or near Supermarket,E01014924,South Gloucestershire 026C,Drugs,Offender given a caution
9e8e7630923953ac7520dfaa9e56c1db40629ddb391b2e69f6d04ebb0ecbff3d,2014-02,-2.509614,51.472899,On or near Whitfield Close,E01014976,South Gloucestershire 026F,Drugs,Offender given a caution
f03a4a9af08fd63a06aa92562e983c8579fd013418dc38543b01e5f523fb62dc,2014-02,-2.505671,51.474391,On or near Gladstone Street,E01014976,South Gloucestershire 026F,Drugs,Offender given a drugs possession warning
f6200c42bd243a97aae0998e20db21b2b422fa97825cd19642deb34f0ae0a1da,2014-02,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
9f3db60770ba494e30d424497140ce2c39d6520ea4414103cd066b49864f5b55,2014-02,-2.508893,51.461141,On or near Cecil Road,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
f84bf05b63d34d48ec155de76829644aad5cdf94dbbed7a6f33fe9c09a8ffdec,2014-02,-2.508347,51.462573,On or near Regent Street,E01015007,South Gloucestershire 028D,Drugs,Offender given a caution
0e80a9891cede5b976c6ab519e78d037b646ca17b4d4c69edb626b5796083fe3,2014-02,-2.471807,51.449302,On or near Quantock Close,E01014939,South Gloucestershire 030C,Drugs,Court result unavailable
f0e84fafaf9e36fce00b4bac58955e2fdba69abb9d351cbdd98e5b3f7b2d6305,2014-02,-2.5157,51.441851,On or near Samuel White Road,E01014919,South Gloucestershire 031D,Drugs,Court result unavailable
85d41eb801e6fdbeb162b6345c3f07878057a1d3b7b612dff22c85d36a3100ad,2014-02,-2.519028,51.437197,On or near Riverside Way,E01014921,South Gloucestershire 031F,Drugs,Court result unavailable
3bc4930238e969beb2225a37a54729417dce1bcfa65e2ad0b20ad59633287865,2014-02,-2.858236,51.059398,On or near Orchard Place,E01029222,South Somerset 004C,Drugs,Offender given a drugs possession warning
2d9777d0ea3177742485cd447a508193cfa5737d17b7ae1d061ab4d19d216ef0,2014-02,-2.561262,51.034387,On or near Cedar Fields,E01029164,South Somerset 006A,Drugs,Offender given a caution
5dbb3cbafb0efbb4f3432f2bd5d5cbc41a7cee0549895007eeac342fc229d819,2014-02,-2.579486,51.02161,On or near Englands Lane,E01029164,South Somerset 006A,Drugs,Offender given a drugs possession warning
8270b14b16aa7f2579646049554466fe9ea2dd2872d00b8553edc58337182485,2014-02,-2.461194,50.971609,On or near Springfield Road,E01029207,South Somerset 008D,Drugs,Offender given a drugs possession warning
0ed00ac4870ff7c979cef8a5e13968eba62f8a8a539211502e298ab7db7a61ba,2014-02,-2.637601,50.94792,On or near Further/Higher Educational Building,E01029250,South Somerset 012C,Drugs,Offender given a drugs possession warning
20a607ba60282512ed155418daa07c0cfaa9d2355ca9c972690fce63e5655195,2014-02,-2.661199,50.952636,On or near Merlin Close,E01029161,South Somerset 013A,Drugs,Offender fined
a315f470df985ade36b78b63a5bad404f9882bceff5e46efe07716ae8cfdeb5e,2014-02,-2.661199,50.952636,On or near Merlin Close,E01029161,South Somerset 013A,Drugs,Offender fined
a6dbf0b74673bed18f175d52c251b807a2fa8bf0353236d117f87d4e2b0e3174,2014-02,-2.622251,50.950773,On or near St Michael'S Avenue,E01029235,South Somerset 014C,Drugs,Offender given a drugs possession warning
83d1094235099310c7da7240e83cc0f81b00cf38089c35c0b19c491b2c40572c,2014-02,-2.637201,50.941547,On or near Queensway Place,E01029234,South Somerset 015B,Drugs,Court result unavailable
af43b8a2e7afaed96ab3fb6648513f092e6fdb171fa445fdb4b7078b92932195,2014-02,-2.618053,50.945508,On or near Great Western Terrace,E01029239,South Somerset 015C,Drugs,Offender given a drugs possession warning
fcf0513596324074f597d742619463c9c384cd05ce677ba8537478a24314e4a4,2014-02,-2.638458,50.937709,On or near Police Station,E01029241,South Somerset 016A,Drugs,Offender sent to prison
2da3b22e35ff57150555c3c4a4187f24f7aba1c873c3fd348cef933474e44ff1,2014-02,-2.638458,50.937709,On or near Police Station,E01029241,South Somerset 016A,Drugs,Offender fined
